epoch,lr,train_loss,loss_cls,loss_bbox,loss_giou,loss_dfl,val_loss,val_mAP50,val_mAP5095,val_AP_small,val_AP_medium,val_AP_large,val_precision,val_recall,AP_crack_longitudinal,AP_crack_transverse,AP_crack_alligator,AP_pothole,AP_crack_structural,AP_litter,AP_manhole_damaged,AP_manhole_missing,epoch_time_s,peak_vram_gb
16,8.782827718395637e-05,10.525574817257935,0.2856460872096073,0.09160461569678122,0.3546305588755641,0.0,9.682607403379558,0.1216786322434094,0.06056319226116548,5.6090254697811005e-05,0.06520953386819939,0.07540069364443698,0.1216786322434094,0.5872060161109167,0.004278605005228423,0.0007390951389206553,0.052636845808041656,0.0022586456198977088,0.018769163586240395,0.008167679637098229,0.2728050201266027,0.12485048316729408,6417.8,1.78
17,8.598073440183835e-05,10.14438264430527,0.2712263858617517,0.0885442669799443,0.3458047588892154,0.0,9.43109876829728,0.134343774649827,0.06946052755864866,0.00016518355754423643,0.07140315812840296,0.08851514372925741,0.134343774649827,0.6000528975168609,0.003989491074493874,0.0009984471945515164,0.05512479556336834,0.0019436806735984825,0.020606504491514473,0.02703971273359203,0.29755757882447975,0.1484240099135908,6071.8,1.78
18,8.40254377954742e-05,9.934912178338399,0.267122295963481,0.08651828061940761,0.340510265570204,0.0,9.144179213929474,0.14494143765531803,0.07913829760443993,0.0018321072110292704,0.0790476332106593,0.10119122115491547,0.14494143765531803,0.6135193435442681,0.004647358618456726,0.0013180144193365067,0.05660360538835876,0.0024440748672410395,0.02188047691813823,0.04648510014625234,0.32081906750134265,0.1789086829763932,6137.3,1.78
19,8.196832553639343e-05,9.71434511346885,0.25438449959578924,0.08494194364676087,0.3377758942195876,0.0,8.911907186617205,0.16154698018639146,0.09024499926254398,0.0013331885581846516,0.0845340333124702,0.11625439162307931,0.16154698018639146,0.6291015576598542,0.004936851275309712,0.0016095275304462593,0.060700376865047964,0.00286848338060752,0.023971521874157277,0.06639527316510872,0.3611589427519793,0.20031901725769513,6191.1,1.78
20,7.981564500691652e-05,9.458078376778696,0.24364590578086212,0.08390281575218422,0.3299304024336325,0.0,8.675368614387416,0.18070217175884182,0.10111107679305392,0.0012777258933861836,0.09096053555247674,0.13065000746864838,0.18070217175884182,0.6402165358871363,0.005562748474388039,0.00181497024932763,0.06424957607067368,0.003271483729176117,0.02569542717771033,0.08346083044265135,0.39475736314478305,0.23007621505572123,6140.7,1.78
21,7.757393382706014e-05,9.314352012668692,0.24267278101984358,0.08199245550722262,0.32460243188310617,0.0,8.464071905348591,0.18900029124651282,0.10817252650058,0.0014426475958786897,0.10038455477863376,0.14082631459205736,0.18900029124651282,0.6510181580151904,0.00607591846718177,0.004971028005484567,0.06865874016237442,0.003643858045631259,0.030461818055684126,0.09603194706761621,0.4183428954637804,0.23719400673688723,6239.6,1.78
22,7.525e-05,9.177279120498056,0.23667157725173454,0.08088018335776659,0.32250775621676997,0.0,8.26799514857186,0.20014147994156856,0.11581560298713611,0.0031319885451560653,0.10804088352386933,0.1516461291087603,0.20014147994156856,0.6629468165776261,0.00784820711638771,0.0026660024386796735,0.07604920846763821,0.00427278399253311,0.03228394460845406,0.10940108974222777,0.44534167831989113,0.2486619092112772,6172.8,1.78
23,7.285090123638902e-05,8.990007998647554,0.22981781024892745,0.07927620772583469,0.31562773241491676,0.0,8.081508098091202,0.20799692309701076,0.1228151549294915,0.0029285216593128213,0.1171743584371729,0.16076737827802806,0.20799692309701076,0.6736302388981044,0.008766321276438078,0.004029827012030974,0.08294838620543628,0.00505936946305756,0.03435825188002944,0.11897186162541444,0.4631221429422109,0.26526507903131424,6104.6,1.78
24,7.0383923520322e-05,8.801620433948955,0.2282090869745207,0.07634973735705337,0.3095434210298621,0.0,7.9390617273258375,0.21190494672806867,0.127281871964773,0.002728353566119204,0.12338943492559747,0.1666572349981938,0.21190494672806867,0.6856302471761337,0.010002397942683835,0.004603984477931676,0.08212112217089089,0.005847399840775429,0.03427306178677975,0.12836315797921746,0.4767943376075494,0.2762495139123555,6131.4,1.78
25,6.785655898204135e-05,8.694701996852391,0.22194770580054,0.07580544861806471,0.3097923318071557,0.0,7.820296768936825,0.2168880609374166,0.13246919414312752,0.00624404501150954,0.12876789168496233,0.1728071659662704,0.2168880609374166,0.6955609378411327,0.010960146817863945,0.004363607719091283,0.0861279057818504,0.0065975208906509375,0.035476169800812495,0.13741779953029695,0.4864210471557888,0.2923893554486654,6171.8,1.78
26,6.527648314458389e-05,8.518045665807028,0.2194812685295776,0.07393881214899062,0.30284691396294383,0.0,7.710068867932303,0.22233450559258022,0.13702573230427878,0.006002072775684636,0.1369135958348377,0.17923115327662287,0.22233450559258022,0.7066366222054434,0.012133115409792004,0.004438124999994249,0.08945386632633083,0.007140657546199785,0.03795918238431981,0.14421782893558246,0.5001957052760613,0.3006673775559499,13241.2,1.78
27,6.265153161346956e-05,8.339250188249164,0.21148984069983012,0.07263223554272812,0.2972039409050214,0.0,7.600474070634846,0.22907986802292918,0.14209083658191568,0.0042846395329719875,0.1404096649241107,0.186829636605282,0.22907986802292918,0.712013665228951,0.012745860444191256,0.005051013214039355,0.09157141136786665,0.00803330174255976,0.04268152602445426,0.15002947549839385,0.5122133561132916,0.31440074825052855,6113.1,1.78
28,5.998967628022506e-05,8.152749356365863,0.20631518594091336,0.07039213205284957,0.2930746561524698,0.0,7.498593406594228,0.23786918457616502,0.14738433811497906,0.005745116398728136,0.1372895684734925,0.1938114173750709,0.23786918457616502,0.718774075652447,0.014091962194459596,0.005902008286609449,0.10064117742208442,0.01117973040148976,0.0473693507188352,0.15504940914350668,0.5216321094711668,0.3232089572816807,5877.8,1.78
29,5.729900111201121e-05,8.072166160185331,0.20475219625071525,0.06930005053652,0.2909596716537974,0.0,7.416610841647236,0.24669305650393272,0.15212396986660406,0.00397246815700962,0.1360612056088014,0.2005310308768221,0.24669305650393272,0.7225803108458551,0.01559719824766364,0.00696675451980668,0.1108140329851157,0.013102017889910117,0.05000510076928681,0.16030855910979142,0.531385530541796,0.32881256486946225,6196.2,1.78
30,5.458767760088046e-05,7.893976574387055,0.19964012628080188,0.06803178892042903,0.2837503445809149,0.0,7.346938734161326,0.25747282175320413,0.1588375726251343,0.005976249524668873,0.1395972806637758,0.2093352624435468,0.25747282175320413,0.7283237497667139,0.016605964790683936,0.00935989393016561,0.12252990827155967,0.014142032197908633,0.05512960133764248,0.167420909196988,0.5405151965646429,0.344997074711483,6086.9,1.78
31,5.1863939947224026e-05,7.711620744093796,0.1944390867142691,0.06653473306631333,0.27766425901747815,0.0,7.275822065676665,0.26642332172303534,0.1643740222827471,0.006533123714468847,0.14081808326201725,0.2166398741052269,0.26642332172303534,0.7369715394817857,0.019527459244094512,0.009815160540396007,0.1370869222469576,0.013489081509600676,0.05845669573863757,0.1738243749981224,0.5504649628956834,0.3523275210884847,6078.1,1.78
