epoch,lr,train_loss,loss_cls,loss_bbox,loss_giou,loss_dfl,val_loss,val_mAP50,val_mAP5095,val_AP_small,val_AP_medium,val_AP_large,val_precision,val_recall,AP_crack_longitudinal,AP_crack_transverse,AP_crack_alligator,AP_pothole,AP_crack_structural,AP_litter,AP_manhole_damaged,AP_manhole_missing,epoch_time_s,peak_vram_gb
11,9.526567945453009e-05,9.905083997921981,0.2256891721770939,0.08455200372113891,0.3885766486484138,0.0,8.896032280639066,0.28656850213436835,0.17261418031337783,0.005523199893237572,0.16025725790591022,0.22518094008954473,0.3862061520378367,0.7449573776584614,0.02196411214632044,0.01585206331158643,0.14991501698440837,0.01600494699617206,0.07451781477917019,0.18586938566523412,0.5528383106471628,0.3639517919769682,1419.9,5.326
12,9.403395068472121e-05,9.770292232635557,0.22302752629768408,0.08268455766660192,0.38368410625715954,0.0,8.811550279744601,0.28931889843991604,0.17536066557930086,0.005914727571033036,0.1706474398830455,0.22799851089747733,0.38236574742595536,0.7528768187364212,0.023302248612421795,0.015099357650369252,0.14429969777336327,0.01682833159919348,0.08219696461574443,0.19276706483229197,0.5593956024322077,0.3689960571188149,1417.0,5.284
13,9.267001073749719e-05,9.641733831755342,0.21925782575549008,0.08100879207993822,0.38034085602485856,0.0,8.77217685065027,0.29672361584581614,0.17837133294992338,0.0058653814096036976,0.16839624745603268,0.23425853252422663,0.38374189887731525,0.7581879039173728,0.025699464833200802,0.02090214757020167,0.14601071672092197,0.01970822595326364,0.09025758733159363,0.19781441381891268,0.5656896332175001,0.3608884741537925,1416.4,5.3
14,9.117800185364963e-05,9.598636276409959,0.21904108440405717,0.0814815190887278,0.3769202492687984,0.0,8.716379711688575,0.303239238419658,0.18186944432473715,0.0060071091355447396,0.16907977831592585,0.23807023925407547,0.4072937333041315,0.762593410741746,0.027737525397752597,0.020927641943315894,0.15211846126946363,0.022472825041107102,0.09294955516635497,0.1990634699912655,0.5721972705018818,0.36748880528675604,1422.4,5.263
15,8.956245521512149e-05,9.490137778478038,0.21484475552662946,0.07982327634151934,0.3743734069069505,0.0,8.696272899589296,0.3072283390421838,0.18325288206324958,0.005958781256369949,0.1668700547495338,0.24025357270039147,0.3994805588790187,0.7654171556550504,0.030501846231084206,0.020699108590456396,0.15597120507966325,0.022636531156509154,0.0989758439600458,0.20456248943825164,0.5697131172004123,0.36296291484957405,1433.7,5.313
16,8.782827718395637e-05,9.467131533766226,0.21286334051959807,0.08028233324831249,0.3745227153429291,0.0,8.673886198815653,0.3068734812743331,0.18448352704713744,0.006641574095320135,0.17078016586150718,0.24215955447690488,0.3778761890138269,0.7680076346682967,0.03147054950964155,0.022613450693801777,0.15650505979330137,0.022873273014596015,0.10167335209152438,0.20411295101227567,0.5714289355230833,0.3651906447388756,1427.4,5.252
17,8.598073440183835e-05,9.336161760452997,0.20776378647525298,0.07924639197044267,0.37073004155558587,0.0,8.652970760454565,0.30595326907152826,0.18468293047310444,0.007358077486649655,0.16683160808852335,0.24344022400320622,0.37842554696182473,0.7712628081385107,0.03148335281951141,0.026187037279443836,0.15057372143547168,0.027428791422897274,0.09990682381939363,0.2108994123610097,0.5700701334592467,0.36091417118786134,1421.3,5.267
18,8.40254377954742e-05,9.237366701106746,0.2097768692685548,0.0779613287535485,0.36371138798134195,0.0,8.648880548598402,0.3073830057619515,0.1868818621201857,0.007425409927974599,0.1672043754588674,0.2462651534235078,0.39394844938987134,0.7766031130918546,0.03159068334532779,0.025327512979671073,0.15643183762223523,0.027781574605962783,0.10256162786695207,0.21366712464979876,0.5727127883889727,0.364981747502565,1422.2,5.252
19,8.196832553639343e-05,9.14729018716899,0.20440477034646662,0.07732703491323285,0.3630167178997341,0.0,8.640916031599044,0.3141630866307816,0.18969749978821873,0.007937129503611315,0.17132805668503276,0.24969570817766287,0.3843509871971973,0.7729681922015548,0.035184588325848316,0.028106694096611783,0.16314858873760485,0.02995662134845135,0.10943477716018304,0.2169370442081855,0.5754434694764414,0.35936821495242366,1421.2,5.252
20,7.981564500691652e-05,9.020335880336935,0.20047020350835118,0.07624725863973605,0.35897729124813915,0.0,8.612922818781966,0.3213145502615448,0.19408806246796192,0.008386508944502713,0.16896214477327576,0.2553428875810947,0.4322253650654716,0.7759170930197745,0.03858791189665013,0.03220251947978165,0.17436049540529058,0.03249919796844308,0.11388130450197863,0.22231547167882038,0.5761758175161551,0.3626817812965757,1420.1,5.3
21,7.757393382706014e-05,8.923801865003758,0.1966912846541732,0.07534352639276845,0.35627281080548207,0.0,8.580504602496907,0.33046880824079156,0.19559951086599764,0.010669321908673417,0.16538148244577153,0.25784556949667137,0.43263106635233683,0.7814197086836134,0.041413742132344604,0.03585636164142988,0.1814949983624543,0.03506917580352421,0.11731416115041852,0.22826465482730832,0.5740355827967826,0.3513474102137187,1420.7,5.263
22,7.525e-05,8.794132471251437,0.1928849276458288,0.07489884171720941,0.3518510602591879,0.0,8.55847714528189,0.33518762988248574,0.19813145777283453,0.010036100020161543,0.17063155257826684,0.2614154960448345,0.4464768036432,0.7852211110933212,0.04519677125054049,0.0370627515499309,0.1841877326199815,0.03834139450936104,0.12175074890357844,0.232695128540838,0.5750206880433938,0.3507964467650521,1414.8,5.3
23,7.285090123638902e-05,8.684205578790001,0.1907918369127053,0.07335652887007837,0.3480471334465114,0.0,8.524055147827681,0.34282861142266813,0.2009934537762366,0.010659924641325464,0.1731122646350614,0.2640653433668017,0.4572434054664402,0.7877297790553426,0.050913209900303645,0.040049351925237904,0.18653263003113255,0.040340620420362565,0.13010175915259206,0.23779342799382003,0.5769877138348912,0.3452289169515529,1418.3,5.33
24,7.0383923520322e-05,8.607675827158507,0.18854300434420249,0.0721178955937481,0.3459701508288829,0.0,8.499625697580434,0.34790655898345774,0.2031235089771021,0.011627495848196332,0.17153108109148665,0.26654096548808376,0.458806327921838,0.7882972408192892,0.055135096713783166,0.04171541240711347,0.19095206350185717,0.03972148937374827,0.13209735544368148,0.24153043690858056,0.5823085126720128,0.3415277047960397,1413.8,5.272
25,6.785655898204135e-05,8.47505062701737,0.1853727226769923,0.07098673232241245,0.341208261119018,0.0,8.489749121463905,0.3505740962391159,0.20443901798148081,0.011641275653211047,0.16965879529294625,0.26747912445365585,0.44595265602822165,0.79235755300117,0.0579088140674097,0.041792748562228234,0.1921427762964707,0.04119448047051658,0.1326816413226569,0.2457583309543547,0.5808598973508583,0.34317345482735157,1414.3,5.272
26,6.527648314458389e-05,8.365342566982026,0.18264796297789987,0.06991276853118923,0.33715377036583766,0.0,8.482223696249017,0.35207043630947055,0.20527528628098227,0.014959723353747631,0.17834983553026293,0.26854481379622364,0.4629985343540971,0.7923963094926024,0.061997427875094206,0.0425220250327947,0.1864582110255605,0.04517576470632882,0.13125393267482452,0.24963334930986547,0.5827993081231148,0.34236227150027493,1416.2,5.252
27,6.265153161346956e-05,8.295872536633214,0.17842651708859708,0.06949654154797548,0.3367611571515541,0.0,8.485728593701023,0.35169677885712414,0.20550565576883287,0.015616264396427422,0.18018577926592821,0.2690051790920859,0.4648469549833021,0.7933240016127157,0.06407258015656589,0.04225990199269725,0.18672971127625607,0.04766317689016122,0.12939297621441903,0.25290836616584905,0.5834783640745708,0.3375401693801435,1418.5,5.252
28,5.998967628022506e-05,8.193486757508685,0.1741636246524261,0.06874522864310223,0.332798182565466,0.0,8.478750505841385,0.35833782568420725,0.2076308643577971,0.016175525486497488,0.18050476724292847,0.2725964799778037,0.4723722882073219,0.793777048343976,0.06626893418128747,0.04496976275947873,0.19168329227029793,0.04898543604391428,0.13155678140920085,0.25960559843636977,0.583110424555353,0.33486668520647467,1418.5,5.338
29,5.729900111201121e-05,8.103326285861439,0.1697322927386695,0.06839871549218934,0.3327536132131906,0.0,8.477049759737517,0.36592028303426116,0.2107849501686131,0.016681124860834673,0.1829529042334952,0.2762618910156845,0.4698126494938845,0.7921940292514845,0.0703234603435475,0.04674042238427902,0.20153217511294186,0.04923129856368348,0.13435462645973315,0.2635164985024818,0.5835008256054134,0.33708029437682413,1414.7,5.317
30,5.458767760088046e-05,7.987300749088685,0.17169079144320407,0.06636932089226158,0.32389615786615744,0.0,8.471674435093242,0.3747633872664933,0.21527001692365536,0.013411994956249807,0.18637150999410326,0.2812631793682758,0.50049531381592,0.7944905935930104,0.07344481888572353,0.049524976244661977,0.21141919415912,0.0524004510431001,0.13616964003574936,0.26765370267708233,0.5873401264200018,0.3442072259238036,1414.7,5.351
31,5.1863939947224026e-05,7.920573517273488,0.16681735536642112,0.06622041078796642,0.3245225186786237,0.0,8.46863563909369,0.379050630684326,0.21746941671741488,0.015154519019417749,0.18880686337277602,0.28281773815400374,0.5004185483940031,0.7937881892448849,0.07608548546450272,0.05025032165379787,0.21708411230942332,0.05564856229353144,0.137126896137949,0.27170855462596055,0.5887499197949995,0.3431014814591545,1419.9,5.252
32,4.913606005277599e-05,7.782265222848421,0.1603999835679515,0.06535396392882767,0.32183510843244695,0.0,8.446393173705724,0.3833248229053405,0.22030288309970722,0.015154036827136813,0.19221514100686102,0.28835739326030946,0.5015342766755229,0.7917500950738313,0.07827253692738431,0.052789166060739,0.22390266864204547,0.05929648799459843,0.13980652795594245,0.27360154502850453,0.5914551018324361,0.34329903035600756,1417.7,5.259
33,4.6412322399119556e-05,7.695151103302012,0.15848298504654687,0.0652336158976741,0.31680241279288385,0.0,8.46225895121441,0.38820541600306024,0.22228955313301488,0.018773467608555937,0.19496929704484803,0.29211854875184967,0.5085082100929502,0.7904944275607872,0.08320798793524138,0.05504372902661188,0.23080710223153614,0.06116659225290173,0.14026265657398473,0.27630826433773004,0.5902061723651574,0.3413139203409557,1420.1,5.317
34,4.3700998887988794e-05,7.601735096281438,0.15748984754874787,0.06351487274738543,0.31274814716428834,0.0,8.446196539624262,0.39226778284111025,0.2240748143172101,0.01769385297113586,0.19581362513207412,0.2946730804416525,0.5111232595246165,0.7921565054839619,0.08382211147809196,0.05620531842872227,0.23419003837152147,0.06470314361445964,0.14347123342814752,0.2787038586584225,0.5912775200074921,0.3402252905508233,1418.0,5.263
35,4.101032371977496e-05,7.477554388568483,0.1528190461608488,0.06275037001815811,0.30941150501172304,0.0,8.447243451668044,0.39562253876038883,0.22545987375452434,0.01798797881811283,0.1963382691524584,0.29793029944993754,0.5052171128323959,0.7940807276159932,0.08456115991386072,0.05858517200060363,0.2355177698981063,0.06843129038509119,0.1445587567201218,0.2791222766813755,0.5932303293139247,0.3396722351231107,1419.5,5.272
36,3.834846838653045e-05,7.386932892512408,0.15018925975462027,0.061963432547333275,0.305189273724863,0.0,8.470934416985108,0.3978362012275927,0.22638207874759697,0.019780501399492396,0.19345035422077472,0.2988425083724735,0.5242812132358903,0.7949784550904231,0.08668086118669883,0.0605761140743287,0.239368868609618,0.06940041673913462,0.14611410392725957,0.28226738970158216,0.591082594552785,0.3355662811893689,1415.2,5.279
37,3.5723516855416136e-05,7.300395808785507,0.14928595430805544,0.060581639214849624,0.3024669171756093,0.0,8.481847194317034,0.4001499023055944,0.22817486207938728,0.021090994680411923,0.20113550608984104,0.2985538799451686,0.5280790639306041,0.7911024684729497,0.08941290644804066,0.0631677155908819,0.24076628880888026,0.07174337358902445,0.14811291804938237,0.28504553079555417,0.5926199485644505,0.33453021478888373,1417.0,5.252
38,3.314344101795867e-05,7.251121256049485,0.14345842800886835,0.060684710573548406,0.30430609969574723,0.0,8.500529337964826,0.4043377301442829,0.23010666758336462,0.021057738066456465,0.20420458031997638,0.3014082683967055,0.5315793671583823,0.7932711793943812,0.09310893323098583,0.06265886362571155,0.24277447539815658,0.07425386569293761,0.1470497691419333,0.2893416338205341,0.5900010601612055,0.3416647395954525,1516.0,5.252
39,3.0616076479678025e-05,7.097375539443641,0.14057221826888683,0.05963242104755385,0.2954316870632019,0.0,8.505757781711676,0.40757763113317813,0.2317803013749449,0.021685454076602467,0.2044483245561294,0.3019013381518642,0.511232796881604,0.7951770189338467,0.09575710662680775,0.06284460318354337,0.24333418304609208,0.07732212810056147,0.1516770412108881,0.2907560154810809,0.5879749634042825,0.34457636994630286,1589.0,5.305
40,2.8149098763610985e-05,7.005267803488786,0.1383878767263585,0.058601977041954446,0.2926827821218421,0.0,8.526237446297023,0.412088831169556,0.23366380009632076,0.022271681497333714,0.21379278078911715,0.30306455952951655,0.5310689020038476,0.795837503926158,0.09845501331435477,0.06481828163870806,0.24510096399928785,0.07971340864459206,0.15376826299381255,0.29419385913977514,0.5881075948108619,0.34515301622917355,1619.2,5.272
41,2.5750000000000013e-05,6.934704875804228,0.13680863086949835,0.0579779207432073,0.2896419808443211,0.0,8.533489564313728,0.4165193192465721,0.2354378869441322,0.022133848390017405,0.2165144913507608,0.30453230391971353,0.5486869263597263,0.7943246339196076,0.10120802052836707,0.06645502732951424,0.2485792273508876,0.08213536883583944,0.15421385372575036,0.29735464056450406,0.5861720134303693,0.34738494378782514,1538.0,5.313
42,2.3426066172939882e-05,6.835065468999788,0.13368069225866178,0.056998915918187044,0.28690781620539013,0.0,8.54111609087657,0.41848232390134976,0.23644681533307216,0.021812744359312877,0.21884046661846615,0.3050840071329564,0.5242962299453793,0.7961011586761291,0.10462492912229765,0.06403155729990491,0.25115195509428084,0.08459482299417256,0.15663853723471072,0.3010354788071711,0.5851335984001008,0.344363643711939,1519.6,5.359
43,2.1184354993083495e-05,6.793627820851671,0.13314298030570348,0.056428183435199765,0.2848509735394559,0.0,8.539927689680608,0.42062063354663515,0.23856052329116548,0.022186411877050227,0.22637287447768792,0.3066819565450267,0.5359959915662541,0.7989981953402823,0.10575815286863408,0.06530621493340204,0.25745579973404653,0.08627504888552764,0.1578400202610228,0.30299962277277187,0.5868634447389218,0.34598588213499726,1554.8,5.334
44,1.9031674463606595e-05,6.661419448984345,0.13048735421403143,0.05508647654322872,0.280328316789999,0.0,8.546177849684984,0.42344276190877517,0.2398893405784815,0.0211705676352345,0.22927654643054363,0.30774690238025654,0.5373087969458656,0.7969760623325182,0.10618867713634966,0.06675644776146285,0.26091157927228864,0.08674897037675833,0.15898451166712504,0.30553175889616085,0.5860404745666421,0.34795230495106444,1531.6,5.33
45,1.697456220452583e-05,6.586645170910697,0.12665705754945641,0.054736806979784815,0.2781985199510363,0.0,8.563051414376092,0.4250438243563989,0.2410973311844794,0.020766952009910543,0.2290640217611384,0.30895855606505207,0.5432525722309971,0.798196975098728,0.107620367017367,0.06964749220555304,0.26486037801135753,0.08836441916558299,0.15935504997864564,0.3073550063357076,0.5854611420208952,0.3461147947407262,1533.1,5.252
46,1.5019265598161672e-05,6.570169382198779,0.12510421680367342,0.05525233016881839,0.277313188260631,0.0,8.56490772316327,0.4269612050358344,0.24242997385985923,0.02032108755607887,0.22946995987135987,0.31133893473194885,0.537529191333528,0.7980456534408806,0.1091445623510892,0.0683548083848105,0.2678152885216276,0.08661799883300327,0.15840986957994047,0.3101775907354674,0.5855368859757522,0.3533827864971836,1495.8,5.3
47,1.3171722816043642e-05,6.51595491131258,0.12410719239640462,0.05411786959715777,0.2755122615912104,0.0,8.583044818479378,0.42728336315746973,0.241772226360844,0.02025655316587631,0.23534243417184422,0.31025595729390004,0.5569115129950196,0.7955638113889065,0.11016278413172287,0.06975668535872376,0.26510909368038144,0.0868668649777999,0.1585788335826075,0.31146452954145887,0.5826535593499101,0.34958546026414766,1492.4,5.33
48,1.1437544784878524e-05,6.4255286859331475,0.12293678172033064,0.052744532524731255,0.2721558690861003,0.0,8.583795772773861,0.43039281671682983,0.24384973465700072,0.020801979203675096,0.2313591456065284,0.31236919909890504,0.5578218622547495,0.7998114162683647,0.11314408063954713,0.07027881936762563,0.2693876721484494,0.0882866002744976,0.15930888340921437,0.31389078156863787,0.5854053303816363,0.35109570946639734,1499.7,5.279
49,9.82199814635037e-06,6.361598928171576,0.1201960277527589,0.05317782130459958,0.2684592613018397,0.0,8.587520778015003,0.4322914401957084,0.24333741343236992,0.02077952846174266,0.23277370026782698,0.31211012390698284,0.5408125909138777,0.8006803112529663,0.11333555514978381,0.07206542485290028,0.2676506884891579,0.08897261896775471,0.1594976588949746,0.31499891980379097,0.5837744813321464,0.34640395996845075,1491.9,5.317
50,8.329989262502817e-06,6.293957977131416,0.11869691634561118,0.05204643417792388,0.26708408012240603,0.0,8.600751938149964,0.43274698683240087,0.24320500915054977,0.0216297968785114,0.2312246100910599,0.31237308454342244,0.5357424200083512,0.8014814492548143,0.11418216362834178,0.07196365739897456,0.26912742956126284,0.08705140551817009,0.15745167944455737,0.3171660325639532,0.5849803422671767,0.34371736282196175,1496.5,5.272
51,6.966049315278797e-06,6.264288703322494,0.11795319667051138,0.052223016446660955,0.26501210548760507,0.0,8.620199307347885,0.4347553097808841,0.24434356050683884,0.02091802946259686,0.23341015742322538,0.31372849669039427,0.5413969261548868,0.7989501911561365,0.11411176142893192,0.07368837164233397,0.2706996784419481,0.08825587469989442,0.15819126477788376,0.3198790026964109,0.5853085438454454,0.3446139865218623,1489.9,5.272
52,5.734320545469917e-06,6.187863431229634,0.11607300523542093,0.05166878631831185,0.26227790172530524,0.0,8.630258909442414,0.4359325422656604,0.24484428419328277,0.021122647761082455,0.2337497736499286,0.3141598172181213,0.5395139853932467,0.797019039814256,0.11542629104213672,0.0746584595276208,0.2733817317778794,0.08834329333582204,0.15801856958775948,0.32191563581452853,0.5854342340651072,0.3415760583954081,1499.9,5.267
53,4.638543672867313e-06,6.137199576623462,0.1156105318045937,0.050754633378576386,0.25993607433198673,0.0,8.633268684063548,0.4370958779103328,0.24517258565313305,0.02166225810531482,0.22974046423572997,0.31401202195329897,0.5348934614058113,0.7969466027662675,0.11532904778415419,0.07561012753514032,0.27408555285367875,0.09004794570945662,0.15852286580622016,0.3223108084358114,0.5850168785172489,0.34045745858335397,1491.6,5.3
54,3.6820465358185853e-06,6.100275863793615,0.11536545837262191,0.05051923510074313,0.25807602675286223,0.0,8.630215218034968,0.43577704534261147,0.24514459782953768,0.02205314357150764,0.2315232398350897,0.3137962284858824,0.5410982797538044,0.7944822461283163,0.11570218865369025,0.07562499443333706,0.27394132340578087,0.09052069797445433,0.159648997497198,0.32304725368705406,0.5858989341845494,0.33677239280023735,1486.2,5.252
55,2.8677339846921044e-06,6.076769126335418,0.1160529602012363,0.0498109956840907,0.2564061823306883,0.0,8.630527334856028,0.4353472599184648,0.24517319415654623,0.021329772901458408,0.23441590077725538,0.314294703386369,0.5277154968664683,0.7929497295881383,0.11488675860624431,0.07668817048340071,0.27404078848453595,0.09162346149962017,0.1590033422738683,0.32366005320002306,0.5851071261598636,0.33637585254481395,1491.2,5.338
56,2.1980790599419368e-06,6.081515510696227,0.11555544710700988,0.049947372781721504,0.25686632862029124,0.0,8.628278674197905,0.43542385708908116,0.2455396879117026,0.02237960921314726,0.23472117955063748,0.31487630026816865,0.5186432167344546,0.7930469561096207,0.11470043899607195,0.07682278552382901,0.2761610997083077,0.09126303729118007,0.15951870202655458,0.32524937413195465,0.5859432995271461,0.334658766088577,1485.1,5.252
57,1.6751154815652454e-06,6.00512461572823,0.11329793672962407,0.04941073885582455,0.2538088782631158,0.0,8.628245414117888,0.4377371742606331,0.24536031454868362,0.021997843192824794,0.23329998995413026,0.3142115921846096,0.5268850711744498,0.7926058349240922,0.11548731553052766,0.0788751001400419,0.27557501625983455,0.09124253828723655,0.15900552574302945,0.32438176610494507,0.5851122615702096,0.3332029927536444,1478.7,5.33
58,1.3004314727615007e-06,6.054556518980805,0.11516645891961601,0.04988793020792947,0.25481333703772435,0.0,8.629307819445128,0.4372441770725298,0.24543262745485117,0.02278744397667762,0.23541848565182175,0.3147553464449869,0.5147117355939981,0.7923876604344003,0.11556650719615724,0.0795814267206278,0.275155074900159,0.09056395513452829,0.1584879562010699,0.32452187282106926,0.5857962845844922,0.33378794208070567,1486.6,5.252
59,1.0751649365508494e-06,6.051250374217063,0.1150111107828918,0.04958131326365098,0.2559838045696077,0.0,8.63862369202109,0.4362738564458576,0.24526001364527414,0.022534495277523204,0.23328287461607944,0.31487838901601634,0.52864309093859,0.7909898397868055,0.11560995498697114,0.07838575698382318,0.27529865036273204,0.09154541246704802,0.1579096565234253,0.32485521309034143,0.5849152639788189,0.333560200769033,1451.8,5.259
60,1.0000000000000002e-06,6.00907996632654,0.11345946102051496,0.04921855136867485,0.2536476979917209,0.0,8.640177517100158,0.43572152301528017,0.24549688645520765,0.023369997457568063,0.23933810086339594,0.3149988861041428,0.5392309170907417,0.7892955202524039,0.11497454282888535,0.08080005058492999,0.27558385100700306,0.09142395883624856,0.15736224053542203,0.3244966903696851,0.5854116932437154,0.33392206423577186,1456.6,5.313
