epoch,lr,train_loss,loss_cls,loss_bbox,loss_giou,loss_dfl,val_loss,val_mAP50,val_mAP5095,val_AP_small,val_AP_medium,val_AP_large,val_precision,val_recall,AP_crack_longitudinal,AP_crack_transverse,AP_crack_alligator,AP_pothole,AP_crack_structural,AP_litter,AP_manhole_damaged,AP_manhole_missing,epoch_time_s,peak_vram_gb
11,8.005935028928792e-05,7.743705255985039,0.16157265361772527,0.06888337276852514,0.3099686139221998,0.0,7.866327196972492,0.406613898997869,0.2328563986934536,0.016050345494584835,0.20570018865276257,0.30020311802959415,0.5528977306060336,0.8032496439410117,0.08815808862414887,0.06338604069281491,0.2570762791973161,0.07513144508448243,0.1517685108676919,0.28633484020045014,0.5909275760924158,0.35006840878830864,2572.8,4.148
12,7.525e-05,7.625543317482076,0.15652381836073656,0.06768210347496183,0.30665197412784606,0.0,7.845359091201434,0.40808214762578787,0.2336879268892627,0.019002796721861778,0.20188296331698222,0.3031563859827112,0.5423471520369313,0.7999592741498264,0.08981986373743002,0.06662146421794127,0.2539117637587446,0.07627887817984895,0.1514646978859353,0.2910600375014745,0.5858953852042825,0.35445132462844453,2552.8,4.148
13,7.010594841893827e-05,7.429889724995678,0.14915131626777084,0.06641825487896166,0.301413672227,0.0,7.834067483940083,0.41626791562085835,0.23502362241767355,0.021355119518051448,0.2026196261731376,0.3048338875765855,0.5356166305236565,0.8066513741450818,0.09174363108356112,0.06698463902072384,0.2589723664752597,0.08055155687411714,0.15113844643709193,0.2952076455385892,0.5842947820114065,0.3512959119006389,2558.3,4.148
14,6.469676001919898e-05,7.383951794669861,0.1465065615378196,0.06630978865481527,0.2998234690511552,0.0,7.837191635742981,0.42134554197246,0.23877099982570868,0.022976203024919758,0.2100684912765585,0.3075463384071053,0.552029680588783,0.808077058415209,0.0950869701972023,0.06743533158919711,0.2640803755874679,0.08511298221407129,0.15366823406018673,0.30003049210444044,0.5908358099911212,0.35391780286198266,2566.7,4.148
15,5.909558479451306e-05,7.208248417385318,0.14337966894216025,0.06461368676634055,0.2930035048276994,0.0,7.8047830635348285,0.428939010084142,0.24210252939252075,0.025753068817082503,0.21142358840294523,0.31167147238320975,0.5536393419951688,0.8054521985286569,0.09950270275338266,0.07188199878595909,0.26807693117196973,0.08474379030211057,0.15908752407748705,0.30506576210203246,0.5941225439080159,0.3543389820392084,2559.7,4.148
16,5.337816903106856e-05,7.061094159075333,0.1413357294268826,0.0625084824744434,0.2874735337052444,0.0,7.780314069792186,0.43321320844356925,0.2453164843003518,0.022571118747764195,0.21478398106332208,0.31294942318511293,0.5455316824489213,0.8073617880262965,0.10272665879221121,0.07521401963963581,0.2689478470532454,0.08741964821243403,0.16162489922238554,0.30844330348225263,0.6002271699607348,0.3579283280399149,2555.8,4.148
17,4.762183096893145e-05,6.885302430666123,0.13437505898778102,0.06133567511667858,0.28221397523735503,0.0,7.82117597874988,0.43765393616774895,0.2473990441415983,0.023120368135598115,0.21734126986948607,0.31499332897454624,0.552521497695948,0.8090288931191555,0.10871786034339424,0.07499851089912245,0.2703609194003401,0.08774672532481612,0.1645052908519358,0.3104384706395681,0.5975718798334477,0.3648526958401619,2781.9,4.148
18,4.190441520548695e-05,6.677721443848653,0.1273106348178958,0.05967436191486284,0.2756527427415164,0.0,7.834216506612069,0.44147325834680845,0.24934346252640432,0.023929628054631724,0.21927928374393083,0.31734339800439326,0.5588280638342127,0.8119362964976287,0.11185383414369016,0.07584627428024292,0.27207078617383507,0.09188440852759172,0.16707277279362165,0.31271940958091504,0.5968893221120002,0.36641089259933773,2810.9,4.148
19,3.630323998080105e-05,6.495744205904431,0.12265535561727307,0.05784441197793738,0.2694401823626712,0.0,7.853596543080876,0.44284320226024404,0.25127017596905044,0.02523863130269001,0.2207953121803188,0.31737538248882385,0.5518073053035305,0.8121207708892869,0.11434934389865534,0.0836086095330555,0.27596962992935736,0.09276066908846914,0.16779952265782996,0.31702842433040157,0.5942037592401086,0.364441449074526,2812.2,4.148
20,3.089405158106174e-05,6.392649641720872,0.12150821446891635,0.056550648148945885,0.2643266840964472,0.0,7.843779430837347,0.44661993489026036,0.2530461482729692,0.02529234674303203,0.22643117869129445,0.3196474040388797,0.5537343220575138,0.8109487695099415,0.11742331069348264,0.08135246227120624,0.28261084541883646,0.0957218406116588,0.16868134585253922,0.32113440459066833,0.5959134364188976,0.36153154032646434,2813.9,4.148
